#numAllW:679308082
1970,176273
1969,162204
1968,161890
1965,141757
1964,141281
1962,127983
1961,138419
1960,139752
1958,116188
1956,115097
1955,108877
1954,103750
1950,114062
1948,112694
1945,173019
1943,115963
1942,118760
1941,113112
1939,113432
1938,87981
1936,109074
1927,71540
1926,67653
1923,70452
1922,72918
1921,88459
1920,85509
1913,63526
1911,85179
1910,68607
1908,60795
1907,56002
1905,58320
1903,52606
1901,70780
1900,72537
18TH,61138
1890,46058
1889,41023
1886,37577
1885,41189
1881,53652
1876,33037
1875,32006
1874,31071
1872,31271
1871,50727
1869,29314
1868,31946
1866,30157
1865,66268
1864,36783
1863,36576
1862,37914
1861,84673
1860,34634
1859,27959
1858,26196
1857,28204
1856,25686
1854,26519
1853,23734
1851,24674
1850,30922
1849,24191
1846,24019
1844,22699
1843,19412
1842,20198
1841,21259
1840,25710
1839,20634
1837,21887
1836,19999
1835,19574
1834,18974
1833,17009
1832,20695
1830,23081
1826,15435
1823,13986
1820,18024
1819,14451
1816,14801
1814,17957
1809,13794
17TH,51369
1798,12934
1793,13259
1789,13589
1786,8389
1783,10673
1780,10923
1776,13420
1763,7817
1761,6281
1760,7476
1747,4925
1744,5341
1702,6083
16TH,48204
1667,4541
1642,6044
1617,3530
1600,14191
1540,4486
1276,1519
1000,57346
0554,118
0067,156
0057,1289
0043,277
0003,1304
0002,1557
ZONES,19621
YOUTH,124071
YOUNG,333854
YIELD,17656
YEARS,1393787
WROTE,262312
WRITE,131903
WRATH,6152
WOUND,17284
WOULD,2094324
WORTH,94592
WORST,43569
WORSE,35037
WORLD,1243103
WORKS,416765
WORDS,208549
WOMEN,363713
WOMAN,172611
WOLFF,5743
WINGS,51363
WILLS,6821
WILEY,15411
WIKIS,7429
WHOSE,209319
WHOLE,186140
WHITE,569358
WHILE,1082435
WHIGS,1805
WHICH,4344193
WHERE,1334716
WENDY,9470
WEISS,9171
WEEKS,137304
WEEDS,3099
WEARS,16894
WAYNE,35047
WAVES,28170
WATER,423774
WATCH,134010
WASTE,41804
WARNS,7612
WARMS,870
WALSH,14776
WALLS,57905
WAITS,4595
WAGES,11147
WAGED,2967
VOWEL,14061
VOWED,4318
VOTES,157531
VOTER,10697
VOTED,66672
VOICE,141784
VOCAL,51325
VISIT,88053
VIEWS,94154
VIDEO,380059
VERGE,4985
VALUE,224771
VALOR,3912
USUAL,47371
USING,511429
USDOJ,2634
USAGE,86160
URGED,12988
URBAN,102301
UPPER,116583
UNTIL,805203
UNION,243469
UNDER,1191955
UMICH,10407
TYPES,135623
TYING,7146
TWIST,13351
TWINS,19765
TWICE,99730
TURNS,67041
TUFTS,9798
TRUST,92893
TRUCE,6286
TRIED,129408
TRICK,21793
TRIBE,61399
TRIAL,99296
TRIAD,4426
TREES,69098
TREAT,28377
TRAIN,130342
TRADE,160058
TRACE,20286
TOWNS,107406
TOTAL,328122
TOOLS,141269
TONTO,930
TOKEN,8603
TODAY,328580
TITLE,2447768
TIMES,605680
TIGHT,19563
THREW,23842
THREE,1115057
THOSE,713676
THIRD,459752
THINK,609396
THING,186635
THIEF,9825
THICK,28765
THETA,17446
THESE,1326339
THERE,2667065
THEOS,390
THEME,107154
THEIR,2735635
THANK,84286
TEXTS,57780
TEXAS,139003
TESTS,50759
TERRY,31254
TERRA,11609
TERMS,201185
TENTH,25031
TENDS,21942
TELLS,95246
TEAMS,251967
TAXES,26705
TASKS,32201
TAKES,174486
TAKEN,360065
TAGER,133
TABLE,170860
SZPIR,11
SWORD,40232
SWIFT,15115
SURGE,7705
STYLE,1998773
STUDY,234613
STRIP,44859
STORY,543591
STORM,84299
STOPS,29881
STOKE,8010
STILL,697048
STERN,17936
STEPS,46285
STEEL,74659
STEAL,15860
STAVE,1901
STATE,1154248
START,360696
STAND,112853
STAGE,222682
SPURT,606
SPUNK,469
SPOKE,31927
SPLIT,109061
SPITE,21441
SPIRE,3957
SPERM,6306
SPENT,141778
SPEAR,8031
SPEAK,66918
SPARE,15744
SPAIN,96662
SPACE,462308
SOUTH,847287
SOULS,14244
SOLID,506027
SOLAR,46904
SMITH,174126
SMILE,11841
SMALL,3247068
SLEEP,34404
SLAVE,29664
SKULL,18441
SKILL,27872
SKIES,7542
SIZED,31935
SIXTH,69787
SITES,136195
SISSI,334
SINOS,41
SINCE,1014911
SIMON,68635
SIGNS,52236
SIGHT,31198
SIEGE,29838
SIDES,87714
SHTML,158638
SHOWS,270303
SHOWN,165661
SHORT,393033
SHIPS,153995
SHEET,33377
SHEEP,21390
SHARP,36163
SHARE,94561
SHAPE,72677
SHALL,58617
SEVEN,221959
SERVE,121952
SENSE,152512
SEEMS,320717
SEEKS,21186
SEEDS,27279
SEATS,71812
SCOTT,92320
SCOPE,44758
SCARE,6180
SCANT,2112
SCALE,100880
SAVED,40096
SALES,102556
SALEM,15558
SAILS,6021
SAGES,2299
S0897,1
RYNER,61
RURAL,85873
RULES,153757
RULER,32564
RULED,56127
RUINS,23867
ROYAL,211472
ROUTE,276639
ROUND,296287
ROOTS,47747
ROMAN,167861
ROLLS,14421
ROLES,83354
ROGER,47082
ROBIN,35257
ROADS,75889
RIVER,409136
RIVAL,43732
RITES,8470
RISKS,15615
RISES,18990
RIOTS,12554
RINGS,23813
RIGID,9981
RIGHT,777142
RIDGE,42000
RHODE,13978
REUSE,4543
RESTS,7118
REPLY,37725
RENEE,3117
REMIT,2319
RELIC,3678
REFER,243553
REBEL,22852
REALM,21038
READY,62953
READS,37738
REACH,101425
RAWLS,1415
RATIO,456031
RATES,42867
RAPIN,96
RAPID,44970
RAPES,1772
RANKS,46306
RANGE,233476
RALLY,23309
RAISE,48753
RADAR,29785
QUOTE,52375
QUEEN,124705
PURSU,3
PTEXT,5206
PROVE,57162
PROOF,53316
PRONE,12586
PROBE,11807
PRIZE,103575
PRIOR,175217
PRINT,83318
PRICE,95642
PRIAM,482
PRESS,522624
PPA57,51
POWER,442400
PORTS,26605
POLLS,15017
POLES,17228
POINT,568996
POEMS,60920
PLEAD,3231
PLAYS,168357
PLATO,9388
PLATE,37855
PLANT,133756
PLANS,120583
PLAIN,42876
PLACE,704067
PIECE,107735
PHASE,72856
PETTY,11827
PETER,176414
PERCY,12151
PEERS,13682
PEAKS,15664
PARTY,485004
PARTS,206683
PARKS,62245
PARIS,145223
PAPER,146524
PANIC,11667
PAGES,388588
PA402,48
PA186,165
PA130,257
OXCOM,19
OWNER,126473
OWNED,179334
OWING,16006
OWENS,7818
OVERT,3528
OUTER,36619
OUGHT,19458
OTHER,2519255
OTERO,948
OSSAR,3
ORSON,2599
ORDER,523386
ORBIS,2416
OPENS,31892
ONSET,9645
OLDER,179328
OFTEN,549763
OFFER,101266
OCEAN,61130
OCCUR,74522
OATES,2604
NOVEL,200685
NOTES,329335
NOTED,158937
NORTH,821423
NORMS,7729
NOISE,34035
NINTH,32831
NEWLY,75744
NEWER,22356
NEVER,415708
NERVE,13745
NEGRO,11165
NEELY,1241
NEEDS,223921
NDASH,886839
NAVEH,126
NAMES,236224
NAMED,560992
MYTHS,12269
MUTED,1579
MUSIC,850123
MOVED,395474
MOUTH,50623
MOURN,1649
MOUNT,74696
MOUND,10000
MOTOR,53994
MORAL,37700
MONTH,163555
MONEY,197896
MODIS,258
MODEL,228759
MIXED,85580
MISES,3844
MINUS,24448
MINOR,168262
MINDS,17416
MILES,225893
MIGHT,341895
METAL,114244
MELTS,1979
MEETS,90478
MEDIA,381071
MEANT,95112
MEANS,272614
MEADE,3214
MCFLY,843
MATCH,218658
MASON,26049
MARRY,30045
MARCH,1180861
MANZI,181
MALES,147727
MAKES,238919
MAJOR,594773
MAGIC,74142
LYONS,7821
LYCIA,379
LUNAR,20315
LOYAL,21317
LOWER,200063
LOVER,26645
LOVED,25164
LOUIS,98025
LOOSE,24256
LOGIC,40850
LOCAL,557521
LOBBY,12303
LIVES,137651
LIVED,156859
LISTS,136716
LINKS,2230845
LINES,169963
LIGHT,275641
LEVEL,351390
LEUCE,32
LEGAL,172631
LEAVE,153568
LEAST,317732
LEADS,63579
LATIN,98480
LATER,1101986
LARGE,544165
LANES,16110
LANDA,639
LAKES,40853
LACKS,22210
LABOR,69493
LABEL,130737
KNOWN,1134823
KNIFE,17558
KLEOS,37
KINGS,59007
KINDS,30342
KEVIN,49112
KEANE,3737
KANNE,109
JSTOR,15508
JOINT,81017
JOINS,26781
JOHNS,14865
JAMES,268174
JAFFA,1840
JACOB,27514
IZING,92
IZEIN,7
ITEMS,84038
ITALY,108300
ISTER,170
ISSUE,345285
ISMOS,20
INNER,48294
INFER,2764
INDIE,16306
INDEX,3520744
IMPLY,62145
IMIER,49
IMAGE,951628
ILIOU,51
ILIAD,1637
IDEAS,92681
IDEAL,35031
HUMAN,294946
HOUSE,604583
HOURS,173145
HONOR,94266
HOMER,19338
HOLDS,83136
HMNZS,397
HIRED,48928
HILLS,65816
HIDES,6660
HENRY,149218
HENCE,65938
HELEN,26881
HEAVY,126236
HEART,144976
HEARD,105314
HEALY,3849
HEALS,1390
HAVEN,69454
HATED,7043
HASTY,3873
HARSH,18677
HANDS,98054
HADES,2797
GUISE,5542
GUIDE,167013
GROUP,844659
GROSS,23111
GRIEF,8361
GRIDA,523
GREEK,135864
GRECO,7012
GREAT,508021
GRAZE,1201
GRASP,7890
GRAPH,22781
GRANT,79374
GRAND,165360
GRADE,82597
GOODS,53657
GOODE,2060
GOING,297888
GOATS,5291
GOALS,132695
GLORY,24303
GLOBE,34427
GLINT,250
GLENN,16204
GIVES,128358
GIVEN,488748
GIRLS,116931
GIRDA,10
GIFTS,16084
GHOST,38697
GENES,17403
GATES,29591
GAMES,454881
GAINS,17209
FULLY,103633
FUELS,6805
FRUIT,41703
FRONT,215922
FRESH,42882
FREED,15299
FRANK,93656
FOUND,745955
FOTLU,37
FORTY,34745
FORTS,11105
FORTH,34118
FORMS,145112
FORGE,8024
FORCE,315662
FOODS,22211
FONTS,7435
FONER,993
FOCUS,117582
FOCAL,9660
FLYNT,594
FLESH,16021
FLAME,17133
FIRST,2925334
FIRMS,22202
FIRIN,61
FIRES,21344
FIRED,50694
FINAL,463822
FILED,40660
FIGHT,140799
FIFTY,35531
FIFTH,101852
FIELD,351484
FIBER,12098
FEVER,15314
FEMME,3102
FAVOR,50335
FARMS,22999
FALSE,96791
FALLS,89131
FAITH,132355
FAILS,95457
FADED,5914
FACTS,79984
EXTRA,80554
EXIST,131516
EXACT,55427
EVILS,2520
EVERY,468627
EVENT,266149
ESSAY,50572
ERNST,12915
EQUAL,69955
ENVOY,6647
ENTRY,164960
ENEMY,90864
ENDED,139027
ELVAS,127
ELITE,31533
ELGAR,2777
ELECT,15771
ELBOW,5852
EIGHT,179448
EARTH,189271
EARLY,798925
DYING,27316
DRUGS,44851
DROWN,2715
DRIVE,123307
DRILL,11085
DREAM,64080
DRAWN,67616
DRAMA,96020
DRAFT,67169
DOZEN,29597
DOVER,11869
DOING,154226
DOGMA,3125
DIXIE,6716
DISCS,11105
DIRCK,239
DINER,4371
DELTA,43646
DELAY,24080
DEEDS,9408
DEATH,493035
DEALT,31888
DAVIS,67818
DAVID,271744
DATES,88693
DANTE,8208
DANKY,63
DAILY,141367
DACIA,1625
CYCLE,55729
CURVE,22217
CURED,5059
CUBAN,19710
CROWD,40458
CROSS,180302
CROPS,21064
CRIME,91456
CREPT,1036
CRAFT,29645
CRA64,42
COVER,330588
COURT,326164
COULD,902960
COSTS,54101
CORPS,82677
CORFU,1781
COOSA,369
COMIC,106948
COMES,160118
COLOR,1621948
COLIN,21210
COHEN,20849
CODES,34836
COAST,167785
CLOUD,23727
CLOSE,277184
CLEAR,277547
CLEAN,58298
CLASS,2042474
CLARA,11858
CLAIM,157277
CIVIL,245254
CITED,97186
CHOSE,52928
CHILD,177209
CHIEF,228722
CHEST,20549
CHASE,32318
CHART,124154
CELLS,63573
CEASE,13431
CAUSE,148159
CATCH,37492
CASES,191927
CARRY,72488
CANAL,53288
CAMPS,28430
CALLS,79238
C2KBR,68
BURKE,18766
BUILT,481578
BRUNO,12117
BROKE,70548
BRING,108721
BRIEF,97526
BRIAN,64940
BRAIN,61592
BOWEN,6784
BOUND,44124
BOOTH,14017
BOOKS,691876
BONES,23164
BLOOD,114948
BLEED,3663
BLANK,25605
BLAME,15415
BLAIR,18210
BLACK,425838
BIRTH,104546
BIRDS,78918
BETTS,1875
BERRY,14681
BELOW,567932
BEING,1259514
BEGUN,42984
BEGIN,91391
BEGAN,498247
BASIS,132969
BASIC,123626
BASES,33451
BASED,763488
BANKS,58094
BANDS,95560
BAKER,38238
BADLY,27808
AWARE,59286
AVOID,102779
AUDIO,84098
ASTRO,7589
ASKED,147972
ASIDE,44707
ASHES,12917
ARROW,18664
AROSE,17611
ARNDT,891
ARMOR,23663
ARMED,70772
ARGUE,40810
ARENA,44167
AREAS,287673
AQUAE,216
APRIL,1047754
APPLY,70455
ANNUL,573
ANGRY,24358
ANGLE,37602
ANGER,17299
AMONG,411251
AMMEM,2299
ALTON,3361
ALTAR,14256
ALPLM,12
ALPHA,52831
ALONG,498427
ALONE,147089
ALLOW,144796
ALLAN,19920
ALIVE,47946
ALIAS,14148
ALBUS,779
ALBUM,899755
ALBIN,1600
ALARM,10719
ALARC,22
ALAIN,6128
AKHOS,2
AIMED,32523
AIDES,2679
AGREE,173337
AGONY,3039
AGAIN,515562
AFTER,2380658
ADULT,69786
ADOPT,17793
ADMIT,23542
ADDED,872256
ADAMS,41702
ADAH1,24
ACTOR,189516
ACRES,27623
ACHE2,2
ABOVE,779052
ABOUT,2101807
ABELL,834
ABBOT,12260
ABBEY,32052
78303,8
67613,8
3C300,8
300CE,28
27810,31
200TH,1816
2000S,22678
1990S,109559
1980S,122480
1970S,112867
1960S,101834
1950S,73145
1940S,32765
1930S,52284
1920S,39494
1890S,10415
1850S,7611
1830S,5426
1820S,3264
17944,28
167FF,9
162FF,10
04494,4
01000,373
ZSAFTH,2
ZONING,3669
ZIMMER,2549
ZENITH,3627
YEARLY,15387
WWWLPS,363
WRITES,41699
WRITER,198954
WOUNDS,13794
WORKER,28491
WORKED,265784
WORDED,8788
WONDER,38769
WITHIN,564468
WISHES,26858
WISHED,15099
WINTER,116142
WINDOM,324
WILSON,78087
WILLIE,12987
WIDELY,119712
WHITES,10824
WEAPON,51952
WEALTH,32110
WEAKER,8214
WEAKEN,4042
WAVING,3124
WATERS,51209
WARREN,36178
WARNED,31170
WARMTH,3080
WARMER,5695
WANTED,124898
WANDER,3176
WALKED,15452
WAITED,7156
VOYAGE,24754
VOTING,60683
VOTERS,36891
VOLUME,187649
VOICES,36662
VISUAL,73923
VISION,63129
VIRTUE,15595
VIGOUR,1142
VIEWER,16345
VIEWED,43226
VIENNA,28146
VICTIM,36730
VIABLE,14247
VERSUS,65236
VENUES,29880
VARIES,22969
VALUES,72921
VALLEY,156432
USEFUL,137137
URGING,7479
URBANA,3387
UPHOLD,4406
UPDATE,54386
UNLIKE,89346
UNLESS,121039
UNITED,835924
UNIQUE,115815
UNIONS,23776
UNCIAL,1094
UNABLE,81752
TYRANT,4450
TWENTY,101178
TWELVE,64932
TURNED,137392
TUMULO,15
TUCKER,13814
TRUCKS,17383
TROOPS,121062
TROJAN,5289
TRIVIA,39989
TRAVEL,122396
TRAUMA,9841
TRAITS,12463
TRAGIC,11290
TRACED,14391
TOWARD,75701
TORMEY,114
TOPICS,86519
TOLLER,268
TIMING,15024
TICKET,30688
THROWN,25081
THRICE,2758
THREAD,34863
THRASH,3315
THOUGH,544710
THOMAS,202381
THIRDS,12330
THINGS,260603
THETIS,612
THESIS,25113
THEORY,187524
THEMES,45253
TESTED,27271
TENURE,28218
TENDER,14420
TENDED,12967
TEMPLE,122455
TAYLOR,76122
TARGET,98999
TALKED,12958
TAKING,192540
TACTIC,7617
TABLES,39825
SYSTEM,623959
SYMBOL,58593
SURVEY,67330
SUPPLY,78706
SUMMER,228784
SUBSET,13549
STRUCK,47138
STROVE,1394
STRONG,309638
STROKE,22016
STRING,63918
STRICT,26116
STRESS,35634
STREET,347767
STRAIN,13648
STORMS,13738
STONES,29705
STEVEN,30223
STEADY,16359
STATUS,189655
STATUE,39011
STATES,927910
STATED,171829
STANCE,16983
STAGED,18240
STACKS,3318
STABLE,42796
STAATS,491
SQUARE,230019
SPRING,124842
SPREAD,108091
SPRANG,2888
SPOTTY,768
SPORTS,310899
SPONGY,407
SPOKEN,49511
SPEEDY,167388
SPEECH,82111
SPEARS,9780
SOURCE,525044
SOUNDS,75644
SOUGHT,57975
SOLACE,1859
SOCIND,7
SOCIAL,276452
SOCHEN,5
SMOOTH,24902
SLOWLY,36098
SLOWER,12409
SLOGAN,13525
SLEVIN,213
SLAVES,27226
SKYROS,75
SKILLS,71053
SISTER,140755
SINGLE,585312
SIMPLY,206511
SIMPLE,134658
SILVER,123543
SILENT,30091
SIGNED,190642
SIGMAN,215
SHRANK,977
SHOWED,72855
SHOULD,2169953
SHOOTS,12773
SHOALS,2291
SHIELD,30713
SHELBY,5347
SHARES,39320
SHARED,74219
SHAPED,50034
SHAKEN,3302
SHADES,6923
SEXUAL,66820
SEWARD,2223
SEVERE,52156
SERVES,106063
SERVED,404490
SERIES,897666
SERIAL,35317
SENIOR,151689
SENATE,88204
SEEMED,43817
SEEING,63872
SECURE,45004
SECOND,905696
SECEDE,1252
SEASON,749769
SEARCH,682192
SEALED,13844
SCRIPT,62676
SCHOOL,1396384
SCENES,62291
SAYING,156000
SAVIOR,3307
SATURN,10141
SAMPLE,62825
SAFETY,96251
SACKED,10609
RUTTER,965
RUSSIA,106474
RUPERT,7097
RULING,39754
RULERS,23326
ROUTED,6984
ROUNDS,33234
ROMANS,17353
ROLAND,13808
ROGERS,27704
ROCKET,33245
ROCKER,3798
ROBERT,210816
RIVERS,55765
RIVALS,22740
RITUAL,21389
RISING,44028
RIGHTS,245461
RICHES,3865
REVOLT,18886
REVIEW,371057
RETURN,227825
RETAIN,25759
RETAIL,38476
RESULT,638025
RESIDE,11961
REPORT,329431
REPEAT,26042
REMAIN,107055
RELIED,10934
RELATE,15008
REGRET,8240
REGION,357358
REGARD,41371
REGAIN,10441
REFORM,57962
REFERS,98342
REDUCE,59848
RECORD,421623
RECENT,215187
REBELS,21097
REASON,386954
READER,66674
RATHER,368124
RANSOM,6567
RANKED,67570
RANJEL,3
RANGES,27037
RANGED,7744
RAISED,126187
RADIO4,1742
RACISM,13520
RACIAL,61683
QUOTES,41248
QUOTED,46777
QFACTS,23
PYRRHA,59
PUSHED,25749
PURSUE,30517
PURKIS,47
PUBLIC,642751
PROVES,13123
PROVEN,28317
PROVED,67134
PROPER,86119
PROMPT,6725
PROFIT,63643
PRINCE,135792
PRIEST,50061
PREFIX,12655
PREFER,36730
PRAYED,2975
POWERS,99682
POTTER,20337
POSITS,1594
POSING,6100
PORTS1,10
POORLY,31365
POORER,4227
PONTOS,162
PONTIC,531
POLICY,304951
POLICE,237533
POKING,1653
